0.05	0
0.0526316	0
0.0555556	0
0.0588235	0
0.0625	0
0.0666666	0
0.0714285	0
0.0769229	0
0.0833332	0
0.0909089	0
0.0999998	0
0.111111	0
0.125	0
0.142856	0
0.166665	0
0.199998	0
0.249996	8
0.333327	8
0.499985	8
0.999942	14
0.521045	11
0.646504	11
0.517834	10
0.621799	6
0.361593	4
0.422835	4
0.513736	4
0.600476	4
0.801999	4
0.606652	11
0.316119	7
0.395224	7
0.47196	2
0.48543	2
0.409059	11
0.42496	11
0.673497	11
0.764985	11
0.470074	11
0.316506	11
0.39116	11
0.402437	11
0.327319	11
0.35557	11
0.389157	11
0.446283	11
0.456226	11
0.416282	11
0.396683	11
0.42555	11
0.41565	11
0.423644	11
0.481426	11
0.492183	11
0.538374	11
0.563168	11
0.573237	11
0.581035	11
0.576082	11
0.5736	11
0.572357	11
0.589723	11
0.589109	11
0.605944	11
0.605641	11
0.605489	11
0.605413	11
0.605376	11
0.605357	11
0.623193	11
0.623183	11
0.623179	11
0.642098	11
0.649918	11
0.655971	11
0.676967	11
0.676965	11
0.686066	11
0.686065	11
0.686064	11
0.686064	11
0.686064	11
0.686064	11
0.686064	11
0.689203	11
0.692718	11
0.692718	11
0.692718	11
0.694262	11
0.694262	11
0.694262	11
0.694262	11
0.694262	11
0.695024	11
0.697542	11
0.697542	11
0.697542	11
0.697542	11
0.697542	11
0.697542	11
0.697542	11
0.700969	11
0.700969	11
0.700969	11
0.700969	11
0.724998	11
0.733537	11
0.733537	11
0.733537	11
0.733537	11
0.733958	11
0.733958	11
0.733958	11
0.733958	11
0.733958	11
0.733958	11
0.733958	11
0.738587	11
0.7388	11
0.7388	11
0.738906	11
0.738906	11
0.738906	11
0.738906	11
0.738906	11
0.738906	11
0.738906	11
0.738906	11
0.738959	11
0.738959	11
0.741142	11
0.744165	11
0.58107	11
0.581105	11
0.606157	11
0.607645	11
0.69162	11
0.729649	11
0.730256	11
0.748097	11
0.756719	11
0.760954	11
0.763053	11
0.764097	11
0.764618	11
0.764878	11
0.765008	11
0.766789	11
0.766804	11
0.766868	11
0.766901	11
0.766908	11
0.766924	11
0.766932	11
0.766936	11
0.766938	11
0.766939	11
0.766943	11
0.766943	11
0.766943	11
0.766944	11
0.766944	11
0.766944	11
0.766944	11
0.766944	11
0.766944	11
0.766944	11
0.76722	11
0.76722	11
0.767222	11
0.767223	11
0.767223	11
0.767223	11
0.768916	11
0.768916	11
0.768916	11
0.768916	11
0.768916	11
0.768916	11
0.768916	11
0.768916	11
0.768916	11
0.768916	11
0.768916	11
0.768916	11
0.768916	11
0.768916	11
0.768916	11
0.768916	11
0.768916	11
0.768916	11
0.768916	11
0.768916	11
0.768916	11
0.768916	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.768917	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769055	11
0.769891	11
0.769891	11
0.769891	11
0.769891	11
0.76996	11
0.76996	11
0.769994	11
0.769994	11
0.769994	11
0.769994	11
0.769994	11
0.769994	11
0.769994	11
0.769994	11
0.769994	11
0.769994	11
0.769994	11
0.769994	11
0.770747	11
0.770747	11
0.770747	11
0.770747	11
0.770747	11
0.770747	11
0.770747	11
0.770747	11
0.770747	11
0.770747	11
0.770747	11
0.770747	11
0.770747	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770764	11
0.770773	11
0.770773	11
0.770773	11
0.770773	11
0.775291	11
0.775291	11
0.775291	11
0.775295	11
0.777883	11
0.777883	11
0.777883	11
0.777883	11
0.777883	11
0.777883	11
0.777883	11
0.777883	11
0.777883	11
0.777883	11
0.777883	11
0.777883	11
0.777883	11
0.777883	11
0.777883	11
0.777886	11
0.777886	11
0.777886	11
0.777886	11
0.777886	11
0.777886	11
0.777886	11
0.777886	11
0.777886	11
0.777886	11
0.777887	11
0.777887	11
0.777887	11
0.777887	11
0.777887	11
0.777887	11
0.777887	11
0.777887	11
0.777887	11
0.777887	11
0.777887	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.777888	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.78249	11
0.782907	11
0.782907	11
0.782907	11
0.782907	11
0.782907	11
0.782907	11
0.782907	11
0.782907	11
0.782907	11
0.782907	11
0.782907	11
0.782907	11
0.782907	11
0.782907	11
0.782907	11
0.782907	11
0.782907	11
0.782907	11
0.782907	11
0.782907	11
0.782907	11
0.782907	11
0.782907	11
0.783273	11
0.783273	11
0.783273	11
0.783273	11
0.783273	11
0.783273	11
0.783273	11
0.783273	11
0.783273	11
0.783273	11
0.783273	11
0.783273	11
0.783273	11
0.783273	11
0.783273	11
0.783273	11
0.783273	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.783478	11
0.78358	11
0.78358	11
0.78358	11
0.78358	11
0.78358	11
0.78358	11
0.78358	11
0.78358	11
0.78358	11
0.78363	11
0.78363	11
0.78363	11
0.78363	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783808	11
0.783895	11
0.783895	11
0.783895	11
0.783895	11
0.783895	11
0.783895	11
0.783895	11
0.783895	11
0.783895	11
0.783895	11
0.783895	11
0.783895	11
0.783939	11
0.783939	11
0.783939	11
0.783939	11
0.783939	11
0.783939	11
0.783939	11
0.783939	11
0.783939	11
0.783939	11
0.783939	11
0.783939	11
0.784475	11
0.784475	11
0.784475	11
0.784475	11
0.784475	11
0.784475	11
0.784475	11
0.784475	11
0.784475	11
0.784475	11
0.784475	11
0.784475	11
0.784475	11
0.784475	11
0.784475	11
0.784475	11
0.784475	11
0.784475	11
0.784475	11
0.784475	11
0.784475	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
0.785012	11
